sat_id,x,y,z,Vx,Vy,Vz
192,99.95534877828563,99.96773111066058,99.98435316475872,99.95492207094196,99.9663361821364,99.97219154549227
193,99.94777386067474,99.79502341921301,99.80248476842849,98.72698374771805,98.7210684360059,99.44309382278456
194,98.41474439295824,97.97869953668985,98.55922234153964,90.2890742531109,94.46216709033229,87.73604645819759
195,99.54235104135931,99.57064160032559,99.70254365386045,99.13879036045223,97.65216540448834,97.83801223452046
196,99.75739820537784,99.76539414661212,99.75957409457324,96.35192622586625,98.90066708048299,99.06563715808254
197,99.8548125055158,99.84674378135128,99.93104164250089,99.84390987035493,99.88947225969095,98.87856872596656
198,99.9548051387322,99.00331920393629,99.79073488197174,99.58349939009416,99.53058344851758,98.9701269015023
199,99.15055989920384,99.34801503155798,99.47328248857566,99.0432382563818,99.18811576550823,98.95607638885122
200,99.88963640644955,99.88051013487677,99.48932266304728,98.47975412317159,99.66285089563029,99.64682994853439
201,99.95547683014541,99.9650073437184,99.90111739959207,99.65062067769264,99.9407679195854,99.96116868087273
202,99.472449285769585,98.90587265082293,99.68908124707251,97.13173455107513,94.42870262171034,94.24203959483488
203,99.96515539694114,99.9670794296777,99.96596280921274,99.57729633964748,99.84540433607104,99.89251179371554
204,98.66749363148269,98.74173414568963,97.81472015870848,95.07012136088825,94.95349147539545,95.94181449239062
205,98.37986688784328,99.64819023563618,99.90789453229507,99.89359641220224,99.92442239091905,99.92935235048051
206,99.93792333545647,99.9878899707529,99.94916184182489,99.97843648210096,99.90357881374665,99.94841312320594
207,99.97927133090651,99.9707993301233,99.97164420901429,99.68935562655254,99.92861091981771,99.87802541615707
208,98.77707962783066,98.5349118424284,99.57932280226679,99.67185957724354,99.58540357864202,99.71555436673995
209,99.27675504838498,99.27937105416453,94.40206211016431,99.68133779659321,99.66741939530174,95.59043826291533
210,99.66899304171133,99.96896114719299,99.9793626892821,99.69270986598193,99.9186486640524,99.92878716990481
211,99.99493564138842,99.99080403893376,99.97209492033006,99.98915925005512,99.98995533980835,99.98512201840171
212,99.93506347718562,99.64142981008706,99.82350788012948,99.95682616047945,99.94580363596415,99.89317097915117
213,99.75324137346298,99.85286093984577,99.80884103217264,99.79082927835638,99.527694566097,99.48043778979334
214,99.72289017904376,99.83604726233656,99.80628036623841,99.76548939571875,99.82262282153552,99.57953591271954
215,99.9980451365716,99.99320407995856,99.99425438160843,99.97719324366832,99.97863701723585,99.97630896366717
216,99.72703842246523,99.91709824959129,99.94515743397386,99.83374328652846,99.74861424725466,99.84699288187417
217,99.8145977052192,99.7987853751396,99.50556696820507,99.85892910068672,99.72270587661792,99.86859998028089
218,99.76655481803887,99.93445343749657,99.92448429321557,98.86347493279382,98.64966912856391,98.80467855395297
219,99.81920739670377,98.66356774653704,99.88961200964891,99.74103735962863,99.84086434124042,99.88369645260661
220,99.98569252443616,99.97702551233706,99.97938622341816,99.68193564863209,99.67418427028747,99.69576494069977
221,99.9636865585737,99.92874198580856,99.93229257487613,99.95989358413986,99.97057369344506,99.93311161391803
222,99.90556185277946,99.91980413500042,99.96557605755271,99.9146252129617,99.82148891189648,99.92103308724228
223,99.97372244952476,99.91689410752424,99.97600702371071,99.98396369524684,99.98644315356027,99.98179463859451
224,97.11221636259299,98.50329426728162,95.53714554449519,97.88645306443752,97.97902844449943,96.56499786951908
225,99.03341759966334,98.62363676492623,98.90459907298866,99.77283393407639,99.7658821603626,99.65756478543908
226,99.89764207908051,99.85160864176787,99.91199418556135,99.79341327074098,99.40888934457138,99.25777522541554
227,99.98304095670566,99.91456478317356,99.89356150180785,99.96367684978944,99.9271215722694,99.97220028898471
228,99.75085541317875,99.40690669662229,98.95198979948887,98.62027603254631,99.44214186641669,99.27750295109064
229,99.81387958225554,99.95746035568068,99.89087108421593,99.76778327360395,99.93435045397881,99.93040282125754
230,99.89560514557564,99.90276597099364,99.85581319641999,99.39472102118985,99.26079870669192,99.26887970204912
231,99.83124335896498,99.56119049607658,99.65503681018639,99.5813188501479,99.39590933476504,98.95940997321735
232,99.88121660433858,99.77979846870375,99.89870275861176,99.6376837398808,99.75184538244008,99.4761446921751
233,99.99700474434567,99.99041819971374,99.99298237085712,99.99737671916911,99.9903048270464,99.99793256978575
234,99.97661073981993,99.95320777204003,99.96515982740326,99.93526557185842,99.84639457136471,99.88459116230251
235,99.81677296478311,99.77221726522679,99.88207496797428,98.73329148719763,96.67739806554647,98.86568157947254
236,99.93154987833087,99.87713767042447,99.85019305966925,99.12497144093545,99.9440983913153,99.82049391545567
237,99.9982201555569,99.99380067382062,99.99821434597538,99.99578305334606,99.9957689332066,99.9943630350984
238,99.90210516373507,99.9251781840309,99.91229831894181,99.80364400055855,99.88388736859824,99.81677154165787
239,99.9822978838687,99.97497878772997,99.99053871429875,99.9638378260071,99.97780955746141,99.9896631903289
240,99.93244759834144,99.89393844911109,99.94815731995752,99.97378310132703,99.98789874220272,99.99045380980093
